what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1453999911358
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1453999914145
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1453999917641
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1453999925330
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1453999926657
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1453999943447
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1453999988837
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1453999993838
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1454000001945
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1454000002085
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1454000007291
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000010343
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000010514
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000015667
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000017322
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000021646
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000041244
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000041681
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000082726
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000084104
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000085366
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000089353
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000092044
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000093048
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000094401
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000096369
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454000097937
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1454000104428
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1454000104566
